Time,5 ZONE PVAV:DesPer 1:Des Heat Mass Flow [kg/s],5 ZONE PVAV:DesPer 1:Des Heat Cap [W],5 ZONE PVAV:DesPer 1:Des Cool Mass Flow [kg/s],5 ZONE PVAV:DesPer 1:Des Sens Cool Cap [W],5 ZONE PVAV:DesPer 1:Des Tot Cool Cap [W],5 ZONE PVAV:DesPer 2:Des Heat Mass Flow [kg/s],5 ZONE PVAV:DesPer 2:Des Heat Cap [W],5 ZONE PVAV:DesPer 2:Des Cool Mass Flow [kg/s],5 ZONE PVAV:DesPer 2:Des Sens Cool Cap [W],5 ZONE PVAV:DesPer 2:Des Tot Cool Cap [W],5 ZONE PVAV 1:DesPer 1:Des Heat Mass Flow [kg/s],5 ZONE PVAV 1:DesPer 1:Des Heat Cap [W],5 ZONE PVAV 1:DesPer 1:Des Cool Mass Flow [kg/s],5 ZONE PVAV 1:DesPer 1:Des Sens Cool Cap [W],5 ZONE PVAV 1:DesPer 1:Des Tot Cool Cap [W],5 ZONE PVAV 1:DesPer 2:Des Heat Mass Flow [kg/s],5 ZONE PVAV 1:DesPer 2:Des Heat Cap [W],5 ZONE PVAV 1:DesPer 2:Des Cool Mass Flow [kg/s],5 ZONE PVAV 1:DesPer 2:Des Sens Cool Cap [W],5 ZONE PVAV 1:DesPer 2:Des Tot Cool Cap [W],5 ZONE PVAV 2:DesPer 1:Des Heat Mass Flow [kg/s],5 ZONE PVAV 2:DesPer 1:Des Heat Cap [W],5 ZONE PVAV 2:DesPer 1:Des Cool Mass Flow [kg/s],5 ZONE PVAV 2:DesPer 1:Des Sens Cool Cap [W],5 ZONE PVAV 2:DesPer 1:Des Tot Cool Cap [W],5 ZONE PVAV 2:DesPer 2:Des Heat Mass Flow [kg/s],5 ZONE PVAV 2:DesPer 2:Des Heat Cap [W],5 ZONE PVAV 2:DesPer 2:Des Cool Mass Flow [kg/s],5 ZONE PVAV 2:DesPer 2:Des Sens Cool Cap [W],5 ZONE PVAV 2:DesPer 2:Des Tot Cool Cap [W]
07:30:00,7.839324E-01,0.000000E+00,5.856403E+00,7.626866E+04,7.119378E+04,9.563029E-01,1.179832E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.217912E+00,5.685990E+04,5.100027E+04,1.055885E+00,1.302691E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.326780E+00,5.814938E+04,5.231962E+04,1.231625E+00,1.519509E+04,7.839324E-01,0.000000E+00,0.000000E+00
07:40:00,7.839324E-01,0.000000E+00,6.164475E+00,7.959780E+04,7.452545E+04,9.987620E-01,1.232216E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.473365E+00,5.984881E+04,5.407488E+04,1.093881E+00,1.349568E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.584757E+00,6.114954E+04,5.539821E+04,1.299337E+00,1.603049E+04,7.839324E-01,0.000000E+00,0.000000E+00
07:50:00,7.839324E-01,0.000000E+00,6.464260E+00,8.272867E+04,7.778874E+04,1.039023E+00,1.281888E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.720791E+00,6.265999E+04,5.705832E+04,1.130223E+00,1.394405E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.835267E+00,6.397757E+04,5.839405E+04,1.377064E+00,1.555793E+04,7.839324E-01,0.000000E+00,0.000000E+00
08:00:00,7.839324E-01,0.000000E+00,6.758658E+00,8.569825E+04,8.097934E+04,1.078542E+00,1.330644E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.962267E+00,6.532097E+04,5.995166E+04,1.165923E+00,1.438449E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.080387E+00,6.666073E+04,6.130637E+04,1.453663E+00,1.491336E+04,7.839324E-01,0.000000E+00,0.000000E+00
08:10:00,7.839324E-01,0.000000E+00,6.678547E+00,8.499552E+04,8.022598E+04,1.045984E+00,1.290476E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.856205E+00,6.444664E+04,5.896982E+04,1.125891E+00,1.389060E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.975463E+00,6.579144E+04,6.033375E+04,1.357880E+00,1.569549E+04,7.839324E-01,0.000000E+00,0.000000E+00
08:20:00,7.839324E-01,0.000000E+00,6.766686E+00,8.654069E+04,8.186645E+04,1.062993E+00,1.311461E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.945550E+00,6.600638E+04,6.064229E+04,1.136565E+00,1.402229E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.066374E+00,6.736881E+04,6.202194E+04,1.395249E+00,1.538676E+04,7.839324E-01,0.000000E+00,0.000000E+00
08:30:00,7.839324E-01,0.000000E+00,6.721996E+00,8.658955E+04,8.189146E+04,1.048228E+00,1.293244E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.902435E+00,6.607313E+04,6.067359E+04,1.118238E+00,1.379618E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.026026E+00,6.746675E+04,6.208713E+04,1.355525E+00,1.571494E+04,7.839324E-01,0.000000E+00,0.000000E+00
08:40:00,7.839324E-01,0.000000E+00,6.712885E+00,8.703987E+04,8.234265E+04,1.040229E+00,1.283376E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.896137E+00,6.655517E+04,6.115672E+04,1.107001E+00,1.365755E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.023045E+00,6.798619E+04,6.260935E+04,1.332755E+00,1.590306E+04,7.839324E-01,0.000000E+00,0.000000E+00
08:50:00,7.839324E-01,0.000000E+00,6.711192E+00,8.757379E+04,8.288228E+04,1.033506E+00,1.275081E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.896547E+00,6.711278E+04,6.172119E+04,1.097628E+00,1.354191E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.027397E+00,6.858825E+04,6.322004E+04,1.313324E+00,1.606359E+04,7.839324E-01,0.000000E+00,0.000000E+00
09:00:00,7.839324E-01,0.000000E+00,6.713148E+00,8.814881E+04,8.346634E+04,1.027831E+00,1.268079E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.900482E+00,6.771012E+04,6.232892E+04,1.089655E+00,1.344355E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.035823E+00,6.923622E+04,6.388030E+04,1.296681E+00,1.599771E+04,7.839324E-01,0.000000E+00,0.000000E+00
09:10:00,7.839324E-01,0.000000E+00,6.718006E+00,8.869832E+04,8.402663E+04,1.022956E+00,1.262065E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.906929E+00,6.827756E+04,6.290840E+04,1.082787E+00,1.335881E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.047244E+00,6.985974E+04,6.451788E+04,1.282232E+00,1.581945E+04,7.839324E-01,0.000000E+00,0.000000E+00
09:20:00,7.839324E-01,0.000000E+00,6.724897E+00,8.927077E+04,8.461126E+04,1.018711E+00,1.256827E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.915502E+00,6.886896E+04,6.351375E+04,1.076795E+00,1.328488E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.061198E+00,7.051183E+04,6.518601E+04,1.269518E+00,1.566259E+04,7.839324E-01,0.000000E+00,0.000000E+00
09:30:00,7.839324E-01,0.000000E+00,6.732034E+00,8.984598E+04,8.519825E+04,1.014964E+00,1.252204E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.923901E+00,6.945842E+04,6.411668E+04,1.071502E+00,1.321958E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.075396E+00,7.116666E+04,6.585660E+04,1.258183E+00,1.552275E+04,7.839324E-01,0.000000E+00,0.000000E+00
09:40:00,7.839324E-01,0.000000E+00,6.739925E+00,9.042971E+04,8.579382E+04,1.011616E+00,1.248074E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.932733E+00,7.005275E+04,6.472453E+04,1.066771E+00,1.316121E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.090313E+00,7.182960E+04,6.653540E+04,1.247959E+00,1.539661E+04,7.839324E-01,0.000000E+00,0.000000E+00
09:50:00,7.839324E-01,0.000000E+00,6.748439E+00,9.102045E+04,8.639661E+04,1.008586E+00,1.244335E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.941821E+00,7.064996E+04,6.533532E+04,1.062486E+00,1.310834E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.105802E+00,7.249900E+04,6.722084E+04,1.238607E+00,1.528123E+04,7.839324E-01,0.000000E+00,0.000000E+00
10:00:00,7.839324E-01,0.000000E+00,6.757322E+00,9.161536E+04,8.700378E+04,1.005813E+00,1.240915E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.950981E+00,7.124800E+04,6.594705E+04,1.058567E+00,1.305999E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.121571E+00,7.317155E+04,6.790958E+04,1.229977E+00,1.517476E+04,7.839324E-01,0.000000E+00,0.000000E+00
10:10:00,7.839324E-01,0.000000E+00,6.765966E+00,9.214936E+04,8.754889E+04,1.003253E+00,1.237756E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.959510E+00,7.178069E+04,6.649202E+04,1.054952E+00,1.301539E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.136925E+00,7.378120E+04,6.853413E+04,1.221951E+00,1.507573E+04,7.839324E-01,0.000000E+00,0.000000E+00
10:20:00,7.839324E-01,0.000000E+00,6.774000E+00,9.267649E+04,8.808693E+04,1.000866E+00,1.234811E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.967064E+00,7.230241E+04,6.702560E+04,1.051589E+00,1.297390E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.151467E+00,7.438172E+04,6.914917E+04,1.214428E+00,1.498292E+04,7.839324E-01,0.000000E+00,0.000000E+00
10:30:00,7.839324E-01,0.000000E+00,6.781202E+00,9.319424E+04,8.861553E+04,9.986234E-01,1.232045E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.973386E+00,7.281024E+04,6.754484E+04,1.048437E+00,1.293502E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.164946E+00,7.497025E+04,6.975190E+04,1.207329E+00,1.489534E+04,7.839324E-01,0.000000E+00,0.000000E+00
10:40:00,7.839324E-01,0.000000E+00,6.787336E+00,9.369994E+04,8.913173E+04,9.965077E-01,1.229434E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.978307E+00,7.330227E+04,6.804769E+04,1.045475E+00,1.289848E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.177123E+00,7.554408E+04,7.033935E+04,1.200626E+00,1.481264E+04,7.839324E-01,0.000000E+00,0.000000E+00
10:50:00,7.839324E-01,0.000000E+00,6.792228E+00,9.419164E+04,8.963359E+04,9.944975E-01,1.226954E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.981649E+00,7.377649E+04,6.853202E+04,1.042673E+00,1.286391E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.187844E+00,7.610151E+04,7.090979E+04,1.194255E+00,1.473403E+04,7.839324E-01,0.000000E+00,0.000000E+00
11:00:00,7.839324E-01,0.000000E+00,6.795703E+00,9.466736E+04,9.011899E+04,9.925753E-01,1.224583E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.983311E+00,7.423177E+04,6.899670E+04,1.040005E+00,1.283099E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.196952E+00,7.664076E+04,7.146135E+04,1.188160E+00,1.465884E+04,7.839324E-01,0.000000E+00,0.000000E+00
11:10:00,7.839324E-01,0.000000E+00,6.797374E+00,9.497724E+04,9.043499E+04,9.907285E-01,1.222304E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.982949E+00,7.451872E+04,6.928919E+04,1.037452E+00,1.279950E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.204085E+00,7.701221E+04,7.184135E+04,1.183372E+00,1.459977E+04,7.839324E-01,0.000000E+00,0.000000E+00
11:20:00,7.839324E-01,0.000000E+00,6.797153E+00,9.526577E+04,9.072927E+04,9.889470E-01,1.220107E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.980468E+00,7.478177E+04,6.955704E+04,1.035001E+00,1.276925E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.209161E+00,7.736047E+04,7.219751E+04,1.180261E+00,1.456139E+04,7.839324E-01,0.000000E+00,0.000000E+00
11:30:00,7.839324E-01,0.000000E+00,6.794936E+00,9.553180E+04,9.100063E+04,9.872229E-01,1.217979E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.975978E+00,7.502217E+04,6.980160E+04,1.032638E+00,1.274010E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.212123E+00,7.768490E+04,7.252912E+04,1.177262E+00,1.452439E+04,7.839324E-01,0.000000E+00,0.000000E+00
11:40:00,7.839324E-01,0.000000E+00,6.790869E+00,9.577698E+04,9.125076E+04,9.855434E-01,1.215907E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.969606E+00,7.524136E+04,7.002428E+04,1.030344E+00,1.271180E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.213214E+00,7.798824E+04,7.283907E+04,1.174348E+00,1.448844E+04,7.839324E-01,0.000000E+00,0.000000E+00
11:50:00,7.839324E-01,0.000000E+00,6.785054E+00,9.600243E+04,9.148048E+04,9.839055E-01,1.213887E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.961662E+00,7.544281E+04,7.022841E+04,1.028114E+00,1.268429E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.212622E+00,7.827258E+04,7.312922E+04,1.171516E+00,1.445349E+04,7.839324E-01,0.000000E+00,0.000000E+00
12:00:00,7.839324E-01,0.000000E+00,6.777787E+00,9.621153E+04,9.169323E+04,9.823075E-01,1.211915E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.952454E+00,7.563001E+04,7.041752E+04,1.025948E+00,1.265756E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.210746E+00,7.854246E+04,7.340419E+04,1.168763E+00,1.441953E+04,7.839324E-01,0.000000E+00,0.000000E+00
12:10:00,7.839324E-01,0.000000E+00,6.769615E+00,9.635220E+04,9.183596E+04,9.807466E-01,1.209989E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.942728E+00,7.575317E+04,7.054109E+04,1.023841E+00,1.263157E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.208262E+00,7.874727E+04,7.361253E+04,1.166085E+00,1.438649E+04,7.839324E-01,0.000000E+00,0.000000E+00
12:20:00,7.839324E-01,0.000000E+00,6.761108E+00,9.648911E+04,9.197484E+04,9.792203E-01,1.208106E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.933123E+00,7.587769E+04,7.066604E+04,1.021791E+00,1.260627E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.205798E+00,7.895231E+04,7.382107E+04,1.163478E+00,1.435432E+04,7.839324E-01,0.000000E+00,0.000000E+00
12:30:00,7.839324E-01,0.000000E+00,6.752914E+00,9.662954E+04,9.211738E+04,9.777263E-01,1.206263E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.924355E+00,7.601165E+04,7.080082E+04,1.019792E+00,1.258162E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.204114E+00,7.916615E+04,7.403877E+04,1.160938E+00,1.432299E+04,7.839324E-01,0.000000E+00,0.000000E+00
12:40:00,7.839324E-01,0.000000E+00,6.746410E+00,9.678903E+04,9.227977E+04,9.762629E-01,1.204458E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.917899E+00,7.617167E+04,7.096290E+04,1.017844E+00,1.255758E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.204656E+00,7.940509E+04,7.428267E+04,1.158461E+00,1.429243E+04,7.839324E-01,0.000000E+00,0.000000E+00
12:50:00,7.839324E-01,0.000000E+00,6.742325E+00,9.697578E+04,9.246975E+04,9.748285E-01,1.202688E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.914535E+00,7.636655E+04,7.116079E+04,1.015943E+00,1.253413E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.208173E+00,7.967755E+04,7.456090E+04,1.156045E+00,1.426262E+04,7.839324E-01,0.000000E+00,0.000000E+00
13:00:00,7.839324E-01,0.000000E+00,6.741092E+00,9.719470E+04,9.269202E+04,9.734216E-01,1.200952E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.914715E+00,7.660140E+04,7.139948E+04,1.014087E+00,1.251123E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.215144E+00,7.998898E+04,7.487881E+04,1.153687E+00,1.423353E+04,7.839324E-01,0.000000E+00,0.000000E+00
13:10:00,7.839324E-01,0.000000E+00,6.742839E+00,9.735990E+04,9.285935E+04,9.720410E-01,1.199249E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.918585E+00,7.679055E+04,7.159195E+04,1.012275E+00,1.248887E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.225687E+00,8.025337E+04,7.514896E+04,1.151384E+00,1.420512E+04,7.839324E-01,0.000000E+00,0.000000E+00
13:20:00,7.839324E-01,0.000000E+00,6.747495E+00,9.755791E+04,9.306055E+04,9.706858E-01,1.197577E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.926073E+00,7.702050E+04,7.182688E+04,1.010505E+00,1.246703E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.239705E+00,8.055695E+04,7.545978E+04,1.149135E+00,1.417738E+04,7.839324E-01,0.000000E+00,0.000000E+00
13:30:00,7.839324E-01,0.000000E+00,6.754794E+00,9.778572E+04,9.329291E+04,9.693549E-01,1.195935E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.936890E+00,7.728797E+04,7.210122E+04,1.008774E+00,1.244568E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.256899E+00,8.089632E+04,7.580810E+04,1.146938E+00,1.415027E+04,7.839324E-01,0.000000E+00,0.000000E+00
13:40:00,7.839324E-01,0.000000E+00,6.763549E+00,9.802995E+04,9.354232E+04,9.680476E-01,1.194322E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.949775E+00,7.757877E+04,7.239984E+04,1.007083E+00,1.242481E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.275992E+00,8.125712E+04,7.617871E+04,1.144790E+00,1.412377E+04,7.839324E-01,0.000000E+00,0.000000E+00
13:50:00,7.839324E-01,0.000000E+00,6.773123E+00,9.828341E+04,9.380128E+04,9.667630E-01,1.192737E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.964027E+00,7.788498E+04,7.271448E+04,1.005429E+00,1.240441E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.296276E+00,8.163135E+04,7.656326E+04,1.142691E+00,1.409787E+04,7.839324E-01,0.000000E+00,0.000000E+00
14:00:00,7.839324E-01,0.000000E+00,6.783044E+00,9.854079E+04,9.406422E+04,9.655005E-01,1.191180E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.979108E+00,7.820053E+04,7.303873E+04,1.003811E+00,1.238445E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.317149E+00,8.201222E+04,7.695459E+04,1.140638E+00,1.407254E+04,7.839324E-01,0.000000E+00,0.000000E+00
14:10:00,7.839324E-01,0.000000E+00,6.792717E+00,9.864985E+04,9.417580E+04,9.642594E-01,1.189648E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,4.994303E+00,7.837187E+04,7.321587E+04,1.002228E+00,1.236492E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.337917E+00,8.224639E+04,7.719624E+04,1.138630E+00,1.404777E+04,7.839324E-01,0.000000E+00,0.000000E+00
14:20:00,7.839324E-01,0.000000E+00,6.801832E+00,9.875264E+04,9.428118E+04,9.630391E-01,1.188143E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.009158E+00,7.853937E+04,7.338922E+04,1.000680E+00,1.234582E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.358090E+00,8.247385E+04,7.743113E+04,1.136666E+00,1.402354E+04,7.839324E-01,0.000000E+00,0.000000E+00
14:30:00,7.839324E-01,0.000000E+00,6.810088E+00,9.884573E+04,9.437691E+04,9.618391E-01,1.186662E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.023267E+00,7.869845E+04,7.355416E+04,9.991650E-01,1.232713E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.377267E+00,8.269009E+04,7.765472E+04,1.134745E+00,1.399984E+04,7.839324E-01,0.000000E+00,0.000000E+00
14:40:00,7.839324E-01,0.000000E+00,6.817262E+00,9.892662E+04,9.446025E+04,9.606587E-01,1.185206E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.036284E+00,7.884523E+04,7.370649E+04,9.976822E-01,1.230883E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.395089E+00,8.289105E+04,7.786267E+04,1.132865E+00,1.397665E+04,7.839324E-01,0.000000E+00,0.000000E+00
14:50:00,7.839324E-01,0.000000E+00,6.823181E+00,9.899336E+04,9.452902E+04,9.594975E-01,1.183773E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.047918E+00,7.897643E+04,7.384265E+04,9.962307E-01,1.229093E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.411257E+00,8.307336E+04,7.805128E+04,1.131026E+00,1.395395E+04,7.839324E-01,0.000000E+00,0.000000E+00
15:00:00,7.839324E-01,0.000000E+00,6.827704E+00,9.904437E+04,9.458147E+04,9.583550E-01,1.182364E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.057918E+00,7.908918E+04,7.395954E+04,9.948097E-01,1.227340E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.425505E+00,8.323403E+04,7.821738E+04,1.129225E+00,1.393174E+04,7.839324E-01,0.000000E+00,0.000000E+00
15:10:00,7.839324E-01,0.000000E+00,6.830600E+00,9.890241E+04,9.443686E+04,9.572308E-01,1.180977E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.065925E+00,7.900486E+04,7.387502E+04,9.934185E-01,1.225623E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.437441E+00,8.319400E+04,7.817835E+04,1.127463E+00,1.391000E+04,7.839324E-01,0.000000E+00,0.000000E+00
15:20:00,7.839324E-01,0.000000E+00,6.831836E+00,9.874174E+04,9.427330E+04,9.561243E-01,1.179612E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.071863E+00,7.889720E+04,7.376659E+04,9.920561E-01,1.223942E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.447007E+00,8.312725E+04,7.811200E+04,1.125738E+00,1.388871E+04,7.839324E-01,0.000000E+00,0.000000E+00
15:30:00,7.839324E-01,0.000000E+00,6.831380E+00,9.856198E+04,9.409042E+04,9.550352E-01,1.178268E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.075619E+00,7.876494E+04,7.363296E+04,9.907219E-01,1.222296E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.454064E+00,8.303222E+04,7.801668E+04,1.124049E+00,1.386788E+04,7.839324E-01,0.000000E+00,0.000000E+00
15:40:00,7.839324E-01,0.000000E+00,6.829194E+00,9.836273E+04,9.388765E+04,9.539631E-01,1.176945E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.077111E+00,7.860715E+04,7.347300E+04,9.894150E-01,1.220684E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.458516E+00,8.290781E+04,7.789115E+04,1.122395E+00,1.384747E+04,7.839324E-01,0.000000E+00,0.000000E+00
15:50:00,7.839324E-01,0.000000E+00,6.825254E+00,9.814369E+04,9.366444E+04,9.529075E-01,1.175643E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.076277E+00,7.842314E+04,7.328576E+04,9.881348E-01,1.219104E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.460292E+00,8.275322E+04,7.773430E+04,1.120775E+00,1.382749E+04,7.839324E-01,0.000000E+00,0.000000E+00
16:00:00,7.839324E-01,0.000000E+00,6.819547E+00,9.790473E+04,9.342052E+04,9.518680E-01,1.174361E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.073084E+00,7.821253E+04,7.307073E+04,9.868807E-01,1.217557E+04,7.839324E-01,0.000000E+00,0.000000E+00,7.839324E-01,0.000000E+00,5.459346E+00,8.256795E+04,7.754551E+04,1.119189E+00,1.380792E+04,7.839324E-01,0.000000E+00,0.000000E+00
